region,department,fedecode,l_2013,pop_2011,nshn,age_shn,_m_lic_shn,sub_ter,_m_mho_sub,ndip,age_dip,_m_mho_dip,nent,_m_mho_ent,nequ,_m_mho_equ,l_2013_n,nshn_n,sub_ter_n,ndip_n,nent_n,nequ_n,fedenom,_m_mho_fed,depnom,regnom
22,2,222,52,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",96.43112,0,0,3.708889,617.5301,6002.837,"FOOTBALL AMERICAIN","matched (3)","Aisne","Picardie"
22,2,228,35,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",64.90556,0,0,3.708889,617.5301,6002.837,"JOUTES ET SAUVETAGE NAUTIQUE","matched (3)","Aisne","Picardie"
22,2,229,1542,539245,6,21.16667,"matched (3)",1500,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",2859.554,11.12667,2781.667,3.708889,617.5301,6002.837,"KARATE","matched (3)","Aisne","Picardie"
22,2,232,246,539245,0,,"master only (1)",3000,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",456.1934,0,5563.334,3.708889,617.5301,6002.837,"MONTAGNE ESCALADE","matched (3)","Aisne","Picardie"
22,2,233,796,539245,0,,"master only (1)",5500,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",1476.138,0,10199.45,3.708889,617.5301,6002.837,"MOTOCYCLISME","matched (3)","Aisne","Picardie"
22,2,237,41,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",76.03223,0,0,3.708889,617.5301,6002.837,"PARACHUTISME","matched (3)","Aisne","Picardie"
22,2,238,106,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",196.5711,0,0,3.708889,617.5301,6002.837,"PECHE AU COUP","matched (3)","Aisne","Picardie"
22,2,239,6,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",11.12667,0,0,3.708889,617.5301,6002.837,"PECHEURS EN MER","matched (3)","Aisne","Picardie"
22,2,242,2482,539245,0,,"master only (1)",1500,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",4602.731,0,2781.667,3.708889,617.5301,6002.837,"PETANQUE ET JEU PROVENCAL","matched (3)","Aisne","Picardie"
22,2,243,93,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",172.4633,0,0,3.708889,617.5301,6002.837,"PLANEUR ULM","matched (3)","Aisne","Picardie"
22,2,245,824,539245,0,,"master only (1)",5500,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",1528.062,0,10199.45,3.708889,617.5301,6002.837,"RANDONNEE PEDESTRE","matched (3)","Aisne","Picardie"
22,2,246,58,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",107.5578,0,0,3.708889,617.5301,6002.837,"ROLLER SPORTS","matched (3)","Aisne","Picardie"
22,2,249,54,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",100.14,0,0,3.708889,617.5301,6002.837,"SAUVETAGE ET SECOURISME","matched (3)","Aisne","Picardie"
22,2,250,32,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",59.34223,0,0,3.708889,617.5301,6002.837,"SKI  NAUTIQUE WAKEBOARD","matched (3)","Aisne","Picardie"
22,2,253,3,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",5.563334,0,0,3.708889,617.5301,6002.837,"SURF","matched (3)","Aisne","Picardie"
22,2,254,154,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",285.5845,0,0,3.708889,617.5301,6002.837,"TAICHICHUAN ET CHI GONG (Non agréée)","matched (3)","Aisne","Picardie"
22,2,256,96,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",178.0267,0,0,3.708889,617.5301,6002.837,"TWIRLING BATON","matched (3)","Aisne","Picardie"
22,2,257,48,539245,1,22,"matched (3)",3600,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",89.01334,1.854445,6676,3.708889,617.5301,6002.837,"VOL A VOILE","matched (3)","Aisne","Picardie"
22,2,258,106,539245,0,,"master only (1)",5200,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",196.5711,0,9643.112,3.708889,617.5301,6002.837,"VOL LIBRE","matched (3)","Aisne","Picardie"
22,2,261,82,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",152.0645,0,0,3.708889,617.5301,6002.837,"SPORTS DE CONTACT","matched (3)","Aisne","Picardie"
22,2,262,10,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",18.54445,0,0,3.708889,617.5301,6002.837,"DOUBLE DUTCH","matched (3)","Aisne","Picardie"
22,2,401,54,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",100.14,0,0,3.708889,617.5301,6002.837,"C.A.F.","matched (3)","Aisne","Picardie"
22,2,402,3736,539245,0,,"master only (1)",7000,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",6928.205,0,12981.11,3.708889,617.5301,6002.837,"E.P.G.V.","matched (3)","Aisne","Picardie"
22,2,403,2726,539245,0,,"master only (1)",20800,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",5055.216,0,38572.45,3.708889,617.5301,6002.837,"E.P.M.M.","matched (3)","Aisne","Picardie"
22,2,404,5,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",9.272223,0,0,3.708889,617.5301,6002.837,"RETRAITE SPORTIVE","matched (3)","Aisne","Picardie"
22,2,405,22,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",40.79778,0,0,3.708889,617.5301,6002.837,"SPORT TRAVAILLISTE","matched (3)","Aisne","Picardie"
22,2,406,557,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",1032.926,0,0,3.708889,617.5301,6002.837,"DEFENSE","matched (3)","Aisne","Picardie"
22,2,407,1558,539245,0,,"master only (1)",27500,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",2889.225,0,50997.23,3.708889,617.5301,6002.837,"MILIEU RURAL","matched (3)","Aisne","Picardie"
22,2,408,39,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",72.32334,0,0,3.708889,617.5301,6002.837,"F.S.C.F.","matched (3)","Aisne","Picardie"
22,2,410,202,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",374.5978,0,0,3.708889,617.5301,6002.837,"F.S.G.T.","matched (3)","Aisne","Picardie"
22,2,411,84,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",155.7733,0,0,3.708889,617.5301,6002.837,"POLICE","matched (3)","Aisne","Picardie"
22,2,413,2529,539245,0,,"master only (1)",15800,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",4689.891,0,29300.22,3.708889,617.5301,6002.837,"UFOLEP","matched (3)","Aisne","Picardie"
22,2,415,1,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",1.854445,0,0,3.708889,617.5301,6002.837,"FONCT. PUBLIQUE (FF OPEN JS)","matched (3)","Aisne","Picardie"
22,2,417,30,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",55.63334,0,0,3.708889,617.5301,6002.837,"LEO LAGRANGE","matched (3)","Aisne","Picardie"
22,2,420,944,539245,0,,"master only (1)",1500,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",1750.596,0,2781.667,3.708889,617.5301,6002.837,"FEDERATION SPORTIVE DES ASPTT","matched (3)","Aisne","Picardie"
22,2,501,163,539245,1,52,"matched (3)",16100,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",302.2745,1.854445,29856.56,3.708889,617.5301,6002.837,"HANDISPORT","matched (3)","Aisne","Picardie"
22,2,503,408,539245,0,,"master only (1)",22700,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",756.6134,0,42095.89,3.708889,617.5301,6002.837,"SPORT ADAPTE","matched (3)","Aisne","Picardie"
22,2,601,274,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",508.1178,0,0,3.708889,617.5301,6002.837,"F.F. SPORT U","matched (3)","Aisne","Picardie"
22,2,603,27,539245,0,,"master only (1)",0,"master only (1)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",50.07,0,0,3.708889,617.5301,6002.837,"U.N.C.U.","matched (3)","Aisne","Picardie"
22,2,604,10833,539245,0,,"master only (1)",10500,"matched (3)",2,24,"matched (3)",333,"matched (3)",3237,"matched (3)",20089.2,0,19471.67,3.708889,617.5301,6002.837,"U.N.S.S.","matched (3)","Aisne","Picardie"
22,60,101,3798,803320,14,20.71428,"matched (3)",94600,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",4727.879,17.42768,117761.3,196.6838,795.4489,5041.578,"ATHLETISME","matched (3)","Oise","Picardie"
22,60,102,426,803320,0,,"master only (1)",51500,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",530.2993,0,64108.95,196.6838,795.4489,5041.578,"AVIRON","matched (3)","Oise","Picardie"
22,60,103,1819,803320,6,26,"matched (3)",33200,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",2264.353,7.469004,41328.49,196.6838,795.4489,5041.578,"BADMINTON","matched (3)","Oise","Picardie"
22,60,105,4795,803320,12,16.33333,"matched (3)",85666,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",5968.979,14.93801,106639.9,196.6838,795.4489,5041.578,"BASKET","matched (3)","Oise","Picardie"
22,60,106,762,803320,3,28.66667,"matched (3)",29500,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",948.5635,3.734502,36722.6,196.6838,795.4489,5041.578,"BOXE","matched (3)","Oise","Picardie"
22,60,107,192,803320,0,,"master only (1)",3200,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",239.0081,0,3983.469,196.6838,795.4489,5041.578,"CANOË","matched (3)","Oise","Picardie"
22,60,108,1323,803320,14,22.5,"matched (3)",29700,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",1646.915,17.42768,36971.57,196.6838,795.4489,5041.578,"CYCLISME","matched (3)","Oise","Picardie"
22,60,109,12295,803320,9,38.55556,"matched (3)",24342,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",15305.23,11.20351,30301.75,196.6838,795.4489,5041.578,"EQUITATION","matched (3)","Oise","Picardie"
22,60,110,834,803320,3,24.66667,"matched (3)",26700,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",1038.192,3.734502,33237.07,196.6838,795.4489,5041.578,"ESCRIME","matched (3)","Oise","Picardie"
22,60,111,28507,803320,8,16.625,"matched (3)",106851,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",35486.48,9.958672,133011.8,196.6838,795.4489,5041.578,"FOOTBALL","matched (3)","Oise","Picardie"
22,60,112,129,803320,0,,"master only (1)",7000,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",160.5836,0,8713.838,196.6838,795.4489,5041.578,"SPORTS DE GLACE","matched (3)","Oise","Picardie"
22,60,113,3569,803320,1,14,"matched (3)",30300,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",4442.813,1.244834,37718.47,196.6838,795.4489,5041.578,"GYMNASTIQUE","matched (3)","Oise","Picardie"
22,60,114,1694,803320,1,34,"matched (3)",6500,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",2108.749,1.244834,8091.42,196.6838,795.4489,5041.578,"HALTEROPHILIE","matched (3)","Oise","Picardie"
22,60,115,5888,803320,10,18.3,"matched (3)",105250,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",7329.582,12.44834,131018.8,196.6838,795.4489,5041.578,"HANDBALL","matched (3)","Oise","Picardie"
22,60,116,82,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",102.0764,0,0,196.6838,795.4489,5041.578,"HOCKEY/GAZON","matched (3)","Oise","Picardie"
22,60,117,9933,803320,15,19.8,"matched (3)",34450,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",12364.94,18.67251,42884.53,196.6838,795.4489,5041.578,"JUDO","matched (3)","Oise","Picardie"
22,60,118,123,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",153.1146,0,0,196.6838,795.4489,5041.578,"LUTTE","matched (3)","Oise","Picardie"
22,60,119,4642,803320,5,21,"matched (3)",45000,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",5778.519,6.22417,56017.53,196.6838,795.4489,5041.578,"NATATION","matched (3)","Oise","Picardie"
22,60,121,71,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",88.38321,0,0,196.6838,795.4489,5041.578,"SKI","matched (3)","Oise","Picardie"
22,60,122,236,803320,0,,"master only (1)",4000,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",293.7808,0,4979.336,196.6838,795.4489,5041.578,"TAEKWONDO","matched (3)","Oise","Picardie"
22,60,123,14420,803320,6,18.16667,"matched (3)",141551,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",17950.51,7.469004,176207.5,196.6838,795.4489,5041.578,"TENNIS","matched (3)","Oise","Picardie"
22,60,124,2292,803320,0,,"master only (1)",46967,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",2853.159,0,58466.12,196.6838,795.4489,5041.578,"TENNIS DE TABLE","matched (3)","Oise","Picardie"
22,60,125,2265,803320,5,26.2,"matched (3)",15000,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",2819.549,6.22417,18672.51,196.6838,795.4489,5041.578,"TIR","matched (3)","Oise","Picardie"
22,60,126,2074,803320,10,22.1,"matched (3)",49550,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",2581.786,12.44834,61681.52,196.6838,795.4489,5041.578,"TIR A L'ARC","matched (3)","Oise","Picardie"
22,60,127,453,803320,1,35,"matched (3)",11200,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",563.9098,1.244834,13942.14,196.6838,795.4489,5041.578,"TRIATHLON","matched (3)","Oise","Picardie"
22,60,128,1680,803320,0,,"master only (1)",13850,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",2091.321,0,17240.95,196.6838,795.4489,5041.578,"VOILE","matched (3)","Oise","Picardie"
22,60,129,865,803320,4,25.5,"matched (3)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",1076.781,4.979336,0,196.6838,795.4489,5041.578,"VOLLEY","matched (3)","Oise","Picardie"
22,60,131,200,803320,0,,"master only (1)",13200,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",248.9668,0,16431.81,196.6838,795.4489,5041.578,"HOCKEY SUR GLACE","matched (3)","Oise","Picardie"
22,60,201,395,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",491.7094,0,0,196.6838,795.4489,5041.578,"AEROMODELISME","matched (3)","Oise","Picardie"
22,60,202,701,803320,0,,"master only (1)",3500,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",872.6286,0,4356.919,196.6838,795.4489,5041.578,"AERONAUTIQUE","matched (3)","Oise","Picardie"
22,60,204,91,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",113.2799,0,0,196.6838,795.4489,5041.578,"AIKIDO AIKIBUDO","matched (3)","Oise","Picardie"
22,60,205,229,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",285.067,0,0,196.6838,795.4489,5041.578,"AIKIDO BUDO","matched (3)","Oise","Picardie"
22,60,206,323,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",402.0814,0,0,196.6838,795.4489,5041.578,"AUTOMOBILE","matched (3)","Oise","Picardie"
22,60,209,308,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",383.4088,0,0,196.6838,795.4489,5041.578,"BALL","matched (3)","Oise","Picardie"
22,60,210,369,803320,0,,"master only (1)",5000,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",459.3437,0,6224.17,196.6838,795.4489,5041.578,"BILLARD","matched (3)","Oise","Picardie"
22,60,211,238,803320,0,,"master only (1)",1500,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",296.2705,0,1867.251,196.6838,795.4489,5041.578,"SPORT BOULES","matched (3)","Oise","Picardie"
22,60,212,568,803320,1,26,"matched (3)",2500,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",707.0657,1.244834,3112.085,196.6838,795.4489,5041.578,"SAVATE BOXE FRANCAISE","matched (3)","Oise","Picardie"
22,60,213,149,803320,2,18,"matched (3)",1600,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",185.4803,2.489668,1991.734,196.6838,795.4489,5041.578,"BOWLING ET SPORTS DE QUILLES","matched (3)","Oise","Picardie"
22,60,217,96,803320,1,20,"matched (3)",7700,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",119.5041,1.244834,9585.222,196.6838,795.4489,5041.578,"COURSE D'ORIENTATION","matched (3)","Oise","Picardie"
22,60,218,1494,803320,0,,"master only (1)",15300,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",1859.782,0,19045.96,196.6838,795.4489,5041.578,"CYCLOTOURISME","matched (3)","Oise","Picardie"
22,60,219,2034,803320,0,,"master only (1)",5100,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",2531.992,0,6348.653,196.6838,795.4489,5041.578,"DANSE","matched (3)","Oise","Picardie"
22,60,221,1349,803320,0,,"master only (1)",9700,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",1679.281,0,12074.89,196.6838,795.4489,5041.578,"ETUDES et SPORTS SOUS","matched (3)","Oise","Picardie"
22,60,222,294,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",365.9812,0,0,196.6838,795.4489,5041.578,"FOOTBALL AMERICAIN","matched (3)","Oise","Picardie"
22,60,228,44,803320,0,,"master only (1)",3000,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",54.77269,0,3734.502,196.6838,795.4489,5041.578,"JOUTES ET SAUVETAGE NAUTIQUE","matched (3)","Oise","Picardie"
22,60,229,2497,803320,3,24.33333,"matched (3)",8000,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",3108.35,3.734502,9958.672,196.6838,795.4489,5041.578,"KARATE","matched (3)","Oise","Picardie"
22,60,232,773,803320,0,,"master only (1)",4600,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",962.2567,0,5726.236,196.6838,795.4489,5041.578,"MONTAGNE ESCALADE","matched (3)","Oise","Picardie"
22,60,233,982,803320,2,18.5,"matched (3)",1500,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",1222.427,2.489668,1867.251,196.6838,795.4489,5041.578,"MOTOCYCLISME","matched (3)","Oise","Picardie"
22,60,237,137,803320,2,30.5,"matched (3)",13400,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",170.5423,2.489668,16680.78,196.6838,795.4489,5041.578,"PARACHUTISME","matched (3)","Oise","Picardie"
22,60,238,111,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",138.1766,0,0,196.6838,795.4489,5041.578,"PECHE AU COUP","matched (3)","Oise","Picardie"
22,60,239,12,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",14.93801,0,0,196.6838,795.4489,5041.578,"PECHEURS EN MER","matched (3)","Oise","Picardie"
22,60,241,4,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",4.979336,0,0,196.6838,795.4489,5041.578,"PELOTE BASQUE","matched (3)","Oise","Picardie"
22,60,242,2529,803320,0,,"master only (1)",1500,"matched (3)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",3148.185,0,1867.251,196.6838,795.4489,5041.578,"PETANQUE ET JEU PROVENCAL","matched (3)","Oise","Picardie"
22,60,243,146,803320,0,,"master only (1)",0,"master only (1)",158,28.9873,"matched (3)",639,"matched (3)",4050,"matched (3)",181.7458,0,0,196.6838,795.4489,5041.578,"PLANEUR ULM","matched (3)","Oise","Picardie"
